dialogue_id,group,source_quality_flag,source_quality_issue,turn_id,turn,speaker_id,n_chars,n_words,lexical_entropy,mattr,surprisal_mean,surprisal_sent_max,sem_dist_partner,sem_dist_self,CR01_avg,CR02_avg,CR03_avg,cr_turn_composite,ct_analysis,ct_evaluation,ct_reasoning,ct_composite,CR01_R1,CR01_R2,CR02_R1,CR02_R2,CR03_R1,CR03_R2,CT01_R1,CT01_R2,CT02_R1,CT02_R2,CT03_R1,CT03_R2,self_novelty,delta_surprisal,peak_break,sem_dist_partner_truncate,sem_dist_self_truncate,self_novelty_truncate,self_novelty_z,delta_surprisal_z
AI028,AI,False,none,AI028_T13,13,S01,405,219,4.293680210149351,0.9409523809523812,1.9486146337259955,3.6439923513680696,0.0693686753362955,0.1358087156944454,3.0,2.0,2.0,7.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4,4,4,4,4,4,0.095109927982954,-0.7972822243931719,-1.927331436583043,0.0693686753362955,0.1358087156944454,0.095109927982954,-0.8890669635893975,-0.8291425144510521
AI028,AI,False,none,AI028_T15,15,S01,147,75,3.81016118780564,0.9590909090909092,2.283248032399908,2.5239712096129856,0.1476686559575654,0.1829173327076236,3.0,3.0,1.0,7.0,3.0,3.0,4.0,3.33,3.0,3.0,3.0,3.0,1.0,1.0,3,3,3,3,4,4,0.1763583509323384,0.3346333986739125,-1.5926980379091304,0.1476686559575654,0.1829173327076236,0.1763583509323384,0.7187835369584156,0.40635223354475875
AI028,AI,False,none,AI028_T17,17,S01,218,117,3.919468805264137,0.9500000000000002,2.135961416573103,2.2640344966202974,0.0852417985519106,0.1945179605319352,3.0,2.0,2.0,7.0,4.0,3.5,4.0,3.83,3.0,3.0,2.0,2.0,2.0,2.0,4,4,3,4,4,4,0.1945179605319352,-0.1472866158268049,-1.7399846537359354,0.0852417985519106,0.1945179605319352,0.1945179605319352,1.078149741551139,-0.11966722827374258
AI028,AI,False,none,AI028_T19,19,S01,226,120,3.97308104275843,0.9279279279279282,1.944979606066934,2.7062229584747306,0.150847773876055,0.2557704549323444,3.0,2.5,1.0,6.5,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,4,4,4,4,4,4,0.1256825701798614,-0.1909818105061691,-1.9309664642421045,0.1543838446529817,0.2557704549323444,0.1256825701798614,-0.28405536736444964,-0.16736087472481684
AI029,AI,False,none,AI029_T1,1,S01,68,35,3.1443140113476007,0.9076923076923078,2.779397271818139,3.7484505217936306,,,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1,1,1,1,1,1,,,,,,,,
AI029,AI,False,none,AI029_T3,3,S01,549,266,4.560343779761396,0.9540856031128404,2.1707004336075597,2.952698526942792,0.0949832830419842,0.2595477795699265,3.0,3.0,1.5,7.5,4.0,3.5,4.0,3.83,3.0,3.0,3.0,3.0,2.0,1.0,4,4,3,4,4,4,0.2595477795699265,-0.6086968382105797,-0.6086968382105797,0.1212923209201365,0.262320962800168,0.262320962800168,1.303839687265262,-1.4669821100450822
AI029,AI,False,none,AI029_T5,5,S01,183,97,4.072610435107817,0.9806818181818184,2.6808235532138496,3.1604368420023667,0.1925761577263711,0.1197390647278785,3.0,2.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3,3,3,3,3,3,0.1197390647278785,0.5101231196062899,-0.0985737186042898,0.1925761577263711,0.1220845443990851,0.1220845443990851,-0.9225840416855855,1.5192139834897112
AI029,AI,False,none,AI029_T7,7,S01,99,52,3.643067609825677,0.9860465116279068,2.5475261606214965,2.820104819886825,0.2667923627981046,0.271182682214064,2.0,2.0,2.0,6.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,3,3,2,2,3,3,0.271182682214064,-0.133297392592353,-0.2318711111966429,0.2667923627981046,0.271182682214064,0.271182682214064,1.4891230106990452,-0.1981131043975052
AI029,AI,False,none,AI029_T9,9,S01,376,193,4.325631852537377,0.9538043478260868,2.699121938747203,3.235651761970737,0.1991812153285038,0.2789752636128471,3.0,3.0,2.0,8.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,4,4,4,0.1721659569323728,0.1515957781257064,-0.0802753330709364,0.1991812153285038,0.2789752636128471,0.1768307111821123,-0.08769705362403009,0.5622834791002139
AI029,AI,False,none,AI029_T11,11,S01,346,185,4.302598052364593,0.95625,2.549774435340362,3.134983240356368,0.137059704692145,0.1357337527485533,3.0,3.0,2.0,8.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,4,4,4,0.1357337527485533,-0.1493475034068403,-0.2296228364777768,0.137059704692145,0.1357337527485533,0.1357337527485533,-0.6678720733606603,-0.2409517916055391
AI029,AI,False,none,AI029_T13,13,S01,489,252,4.4717782369571,0.9584362139917696,2.178579839684297,3.6861022608354688,0.1513843263809074,0.1602200790628734,3.0,3.0,1.5,7.5,4.0,4.0,4.5,4.17,3.0,3.0,3.0,3.0,2.0,1.0,4,4,4,4,4,5,0.1602200790628734,-0.3711945956560658,-0.6008174321338426,0.1513843263809074,0.1602200790628734,0.1602200790628734,-0.277932590670847,-0.8330746936043303
AI029,AI,False,none,AI029_T15,15,S01,344,174,4.163450438309619,0.9430303030303032,2.3658963606750048,3.380557882785797,0.1292950885153262,0.1480909016420144,3.0,3.0,2.0,8.0,4.0,3.5,4.0,3.83,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,3,4,4,0.1251210590788081,0.1873165209907079,-0.4135009111431347,0.1292950885153262,0.1480909016420144,0.1308525243696753,-0.8368769386231856,0.6576242370625314
AI030,AI,False,none,AI030_T1,1,S01,80,45,3.0884204472114987,0.911111111111111,2.5341148584797653,4.034334318465827,,,3.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1,1,1,1,1,1,,,,,,,,
AI030,AI,False,none,AI030_T3,3,S01,137,73,3.6017813981256026,0.9140625,2.2595357893426953,2.623020318057388,0.256225908186502,0.3634827137180467,3.0,2.0,1.5,6.5,3.5,3.0,3.0,3.17,3.0,3.0,2.0,2.0,1.0,2.0,4,3,3,3,3,3,0.3634827137180467,-0.27457906913707,-0.27457906913707,0.256225908186502,0.3634827137180467,0.3634827137180467,1.7100985814663991,-0.6233842350425333
AI030,AI,False,none,AI030_T5,5,S01,138,77,3.616605776883149,0.913235294117647,2.3166620816505694,2.698141751167752,0.250615465399536,0.3040797302041784,3.0,2.0,1.5,6.5,3.5,3.5,3.0,3.33,3.0,3.0,2.0,2.0,1.0,2.0,4,3,4,3,3,3,0.3040797302041784,0.0571262923078741,-0.2174527768291958,0.250615465399536,0.3040797302041784,0.3040797302041784,-0.32514235906367295,0.21549728841928134
AI030,AI,False,none,AI030_T7,7,S01,102,47,3.3596187726318116,0.926315789473684,1.8724360108814924,2.332313476214444,0.189105032606355,0.3214872039279655,2.5,3.0,3.0,8.5,3.0,3.0,3.5,3.17,3.0,2.0,3.0,3.0,3.0,3.0,3,3,3,3,3,4,0.3214872039279655,-0.444226070769077,-0.6616788475982729,0.189105032606355,0.3214872039279655,0.3214872039279655,0.27126544906572503,-1.0524208190755833
AI030,AI,False,none,AI030_T9,9,S01,87,40,3.376963222861961,0.970967741935484,2.5272696187226447,2.972677995554275,0.2575974252644241,0.3627294546707433,2.5,2.0,2.0,6.5,3.0,3.0,2.5,2.83,3.0,2.0,2.0,2.0,2.0,2.0,3,3,3,3,2,3,0.2698817275743008,0.6548336078411523,-0.0068452397571205,0.2575974252644241,0.3627294546707433,0.2698817275743008,-1.4968204620739836,1.7270966826969356
AI030,AI,False,none,AI030_T11,11,S01,71,39,3.4368689715018537,0.9833333333333332,2.729817236752011,2.7624905038625003,0.2366701874512147,0.3156652191500423,2.0,3.0,1.0,6.0,2.5,2.5,2.5,2.5,2.0,2.0,3.0,3.0,1.0,1.0,2,3,2,3,2,3,0.31259732279562,0.2025476180293663,0.1957023782722458,0.2366701874512147,0.3156652191500423,0.31259732279562,-0.033316054534532354,0.5832672356208434
AI030,AI,False,none,AI030_T13,13,S01,106,56,3.5610696409550218,0.9787234042553192,2.1513921133300755,2.4680244530318305,0.2906706665653348,0.3909625374607323,3.0,2.0,2.0,7.0,3.5,3.5,3.5,3.5,3.0,3.0,2.0,2.0,2.0,2.0,4,3,4,3,3,4,0.3464750006079777,-0.5784251234219355,-0.5784251234219355,0.2906706665653348,0.3909625374607323,0.3464750006079777,1.1273872094303257,-1.3918096828737576
AI030,AI,False,none,AI030_T15,15,S01,102,52,3.573151553295001,0.944186046511628,2.0800225226241245,2.4385778789718944,0.1710858300774138,0.3786275876044065,2.5,2.0,2.0,6.5,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3,3,3,3,3,3,0.3234032865207654,-0.071369590705951,-0.6497947141278866,0.1710858300774138,0.3786275876044065,0.3234032865207654,0.3369134941238146,-0.10946828232594759
AI030,AI,False,none,AI030_T17,17,S01,97,51,3.4098399770923495,0.9452380952380952,1.9048704124246705,2.197670708203481,0.1484153046225733,0.3456595890223004,2.5,2.0,2.0,6.5,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3,3,3,3,3,3,0.2888293082797517,-0.1751521101994539,-0.8249468243273406,0.1484153046225733,0.3456595890223004,0.2888293082797517,-0.847646132863257,-0.37193385623819036
AI030,AI,False,none,AI030_T19,19,S01,175,93,3.6805314107645617,0.9214285714285718,2.2813560033960174,2.6694698635503302,0.1534449658566049,0.3192075276019901,3.0,2.0,1.5,6.5,4.0,3.5,4.0,3.83,3.0,3.0,2.0,2.0,2.0,1.0,4,4,4,3,4,4,0.2918912325266452,0.3764855909713469,-0.4484612333559936,0.1534449658566049,0.3192075276019901,0.2918912325266452,-0.7427397255508282,1.0231556688189514
AI035,AI,False,none,AI035_T1,1,S01,58,33,2.698880658559063,0.7583333333333333,2.649485246019645,2.649485246019645,,,1.5,2.0,1.5,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,1,1,1,1,,,,,,,,
AI035,AI,False,none,AI035_T3,3,S01,47,27,3.090459923616197,0.9722222222222222,4.372962074497571,4.372962074497571,0.445785380396251,0.4533204607293301,1.0,1.0,2.0,4.0,2.5,2.0,2.5,2.33,1.0,1.0,1.0,1.0,2.0,2.0,3,2,2,2,3,2,0.4533204607293301,1.723476828477926,1.723476828477926,0.445785380396251,0.4533204607293301,0.4533204607293301,2.1414583040033066,2.1908340047046218
AI035,AI,False,none,AI035_T5,5,S01,101,56,3.466362411014524,0.927659574468085,3.740302060393552,3.7557649347665056,0.1755684139885708,0.4588531510153422,2.0,2.0,2.0,6.0,3.5,3.0,3.0,3.17,2.0,2.0,2.0,2.0,3.0,1.0,4,3,3,3,3,3,0.3556913738163377,-0.6326600141040188,-0.6326600141040188,0.1755684139885708,0.4588531510153422,0.3556913738163377,1.1029709219602748,-1.0916399447719451
AI035,AI,False,none,AI035_T7,7,S01,106,57,3.5928758868854915,0.93125,3.731419261550316,3.731419261550316,0.2988405359347007,0.2460384570270571,1.5,1.5,2.0,5.0,3.5,3.5,4.0,3.67,2.0,1.0,1.0,2.0,2.0,2.0,4,3,4,3,4,4,0.2460384570270571,-0.0088827988432362,-0.6415428129472551,0.2988405359347007,0.2460384570270571,0.2460384570270571,-0.06341477405024792,-0.2226189174844164
AI035,AI,False,none,AI035_T9,9,S01,144,76,4.053416353539605,0.9611940298507464,3.933032376821651,4.979412135150698,0.2414549486135119,0.3695030255961768,3.0,2.0,2.0,7.0,4.0,4.0,4.5,4.17,3.0,3.0,2.0,2.0,2.0,2.0,4,4,4,4,4,5,0.2467767220649582,0.2016131152713351,-0.4399296976759199,0.2414549486135119,0.3695030255961768,0.2467767220649582,-0.055561797537755316,0.07063542244397694
AI035,AI,False,none,AI035_T11,11,S01,171,90,4.047300952372027,0.9753086419753086,3.490486796558051,4.406404001468962,0.1724085792492447,0.1828939146557211,3.0,3.0,2.0,8.0,4.0,4.0,4.5,4.17,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,4,4,5,0.1828939146557211,-0.4425455802636002,-0.8824752779395202,0.1724085792492447,0.1828939146557211,0.1828939146557211,-0.735087659365202,-0.8267802535933939
AI035,AI,False,none,AI035_T13,13,S01,612,310,4.871314256650528,0.982392026578073,2.9557563921582934,4.723895072937012,0.1259355353587073,0.1741579984660055,3.0,2.0,2.0,7.0,5.0,4.5,5.0,4.83,3.0,3.0,2.0,2.0,2.0,2.0,5,5,4,5,5,5,0.1741579984660055,-0.5347304043997574,-1.4172056823392776,0.135673977045905,0.1869773891463054,0.1869773891463054,-0.8280122069612504,-0.9552083984682138
AI035,AI,False,none,AI035_T15,15,S01,284,130,4.442632112426809,0.9801652892561984,3.495559337105657,4.721562403875093,0.1934003807830573,0.1892401838483079,3.0,2.0,2.0,7.0,4.5,4.0,5.0,4.5,3.0,3.0,2.0,2.0,2.0,2.0,4,5,4,4,5,5,0.1892401838483079,0.5398029449473634,-0.8774027373919142,0.2223809230207366,0.2058865531457051,0.2058865531457051,-0.6675819529416305,0.5417877281279672
AI035,AI,False,none,AI035_T17,17,S01,243,125,4.365702196535849,0.9836206896551724,3.677070686676921,3.983238866443143,0.2834384992408714,0.232831462113255,3.0,2.0,2.0,7.0,3.5,3.0,4.5,3.67,3.0,3.0,2.0,2.0,2.0,2.0,3,4,3,3,4,5,0.232831462113255,0.1815113495712643,-0.6958913878206499,0.2859210403284207,0.232831462113255,0.232831462113255,-0.20389849674359978,0.04263046065378792
AI035,AI,False,none,AI035_T19,19,S01,205,109,4.447382153784248,0.989,4.007688773747671,4.293363186929907,0.1909771377631566,0.1975045449730222,3.0,3.0,2.0,8.0,4.0,4.0,4.5,4.17,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,4,4,5,0.1870506347965383,0.33061808707075,-0.3652733007498998,0.2051980058819258,0.1975045449730222,0.1870506347965383,-0.6908723383638916,0.25035989838761524
AI051,AI,False,none,AI051_T2,2,S02,42,23,2.788626037967039,0.8714285714285716,3.359581505613668,3.59896983293926,0.8112029319483471,,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,1,1,1,1,,,,0.8112029319483471,,,,
AI051,AI,False,none,AI051_T4,4,S02,230,120,4.223450499806358,0.9666666666666668,2.661050081294265,3.2684389339178654,0.4028241911897956,0.229193836813116,3.0,3.0,2.0,8.0,3.0,2.5,4.0,3.17,3.0,3.0,3.0,3.0,2.0,2.0,2,4,2,3,4,4,0.229193836813116,-0.6985314243194027,-0.6985314243194027,0.4028241911897956,0.229193836813116,0.229193836813116,2.200428765914769,-1.834965414076326
AI051,AI,False,none,AI051_T6,6,S02,253,121,4.043214536241223,0.9267857142857144,2.5373118141142186,3.2767335277982057,0.0931747633874392,0.1418855186842694,3.0,3.0,1.5,7.5,4.5,4.0,4.0,4.17,3.0,3.0,3.0,3.0,2.0,1.0,4,5,4,4,4,4,0.1418855186842694,-0.1237382671800464,-0.8222696914994492,0.0931747633874392,0.1418855186842694,0.1418855186842694,-0.24981204306396446,-0.15929053279842595
AI051,AI,False,none,AI051_T8,8,S02,262,133,4.319208047749628,0.9588709677419356,2.748989054735555,3.203795017916351,0.0889615685083851,0.1087388190241945,3.0,3.0,2.0,8.0,4.5,4.5,4.0,4.33,3.0,3.0,3.0,3.0,2.0,2.0,4,5,4,5,4,4,0.1087388190241945,0.2116772406213365,-0.6105924508781126,0.0889615685083851,0.1087388190241945,0.1087388190241945,-1.180048679511585,0.8185348540086453
AI051,AI,False,none,AI051_T10,10,S02,276,132,4.246759219092019,0.9560975609756098,2.58186401575303,2.865053047880065,0.1464490821694655,0.1331646315249379,3.0,3.0,2.0,8.0,4.5,4.0,4.0,4.17,3.0,3.0,3.0,3.0,2.0,2.0,4,5,4,4,4,4,0.1327161174914177,-0.1671250389825251,-0.7777174898606378,0.1464490821694655,0.1331646315249379,0.1327161174914177,-0.5071442363547244,-0.2857745084445095
AI051,AI,False,none,AI051_T12,12,S02,361,176,4.4107393660769025,0.954491017964072,2.157783412026341,2.668565711628988,0.0999755091725165,0.1661386506469266,3.0,3.0,2.0,8.0,5.0,4.0,4.5,4.5,3.0,3.0,3.0,3.0,2.0,2.0,5,5,4,4,4,5,0.1343077383686773,-0.4240806037266891,-1.201798093587327,0.0999755091725165,0.1661386506469266,0.1343077383686773,-0.4624766203765,-1.0348683000081793
AI051,AI,False,none,AI051_T14,14,S02,428,202,4.573028134436651,0.9528497409326426,2.6245487856920473,3.0615286156867763,0.1387761594337516,0.1410185072152587,3.0,3.0,2.0,8.0,4.5,4.0,4.5,4.33,3.0,3.0,3.0,3.0,2.0,2.0,4,5,4,4,4,5,0.1410185072152587,0.4667653736657065,-0.7350327199216204,0.1387761594337516,0.1410185072152587,0.1410185072152587,-0.2741440532177687,1.5621845856474885
AI051,AI,False,none,AI051_T16,16,S02,367,173,4.520179724556304,0.9451219512195124,2.69544732337297,3.173544167743429,0.1612467968908362,0.1585163275294592,3.0,2.0,2.0,7.0,4.5,4.0,4.0,4.17,3.0,3.0,2.0,2.0,2.0,2.0,4,5,4,4,4,4,0.1584633727631191,0.0708985376809225,-0.6641341822406979,0.1612467968908362,0.1585163275294592,0.1584633727631191,0.21543268343903427,0.40812750415402255
AI051,AI,False,none,AI051_T18,18,S02,431,202,4.503309571512416,0.9310880829015544,2.668332393310168,3.4224263317883015,0.1345469182848748,0.181531374066058,3.0,3.0,2.0,8.0,4.5,4.0,4.0,4.17,3.0,3.0,3.0,3.0,2.0,2.0,4,5,4,4,4,4,0.181531374066058,-0.0271149300628019,-0.6912491123034998,0.1345469182848748,0.181531374066058,0.181531374066058,0.8628184009215546,0.12239218548306345
AI051,AI,False,none,AI051_T20,20,S02,573,284,4.710054905974217,0.9647272727272728,2.737698351014576,3.736065674354048,0.0928832931827754,0.1522930789293223,3.0,3.0,1.5,7.5,5.0,4.5,5.0,4.83,3.0,3.0,3.0,3.0,2.0,1.0,5,5,4,5,5,5,0.1292273355837804,0.0693659577044081,-0.6218831545990917,0.1248128383811362,0.1632458565644012,0.1355989885944545,-0.6050542177508178,0.40365962603422084
AI052,AI,False,none,AI052_T1,1,S01,43,25,2.698879929114458,0.8500000000000001,3.327709219776667,4.138047023823387,,,2.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1,1,1,1,1,1,,,,,,,,
AI052,AI,False,none,AI052_T3,3,S01,73,42,3.3826829540279397,0.996969696969697,2.8818248065475087,2.8818248065475087,0.3056139889982386,0.2720175513516737,1.5,2.0,1.5,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2,2,2,2,2,2,0.2720175513516737,-0.4458844132291584,-0.4458844132291584,0.3056139889982386,0.2720175513516737,0.2720175513516737,-1.2486324166271179,-0.6248465212484727
AI052,AI,False,none,AI052_T5,5,S01,39,21,2.978508420527237,1.0,2.680639826925471,2.680639826925471,0.4780526412065605,0.4693175788319845,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,2,2,2,2,2,0.4693175788319845,-0.2011849796220373,-0.6470693928511957,0.4780526412065605,0.4693175788319845,0.4693175788319845,1.6272571173349721,-0.3636283101426526
AI052,AI,False,none,AI052_T7,7,S01,25,13,2.351673301904631,0.825,3.977672648181518,3.977672648181518,0.6019197685190516,0.5303005538483325,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.17,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,2,1,0.3954894682415388,1.2970328212560465,0.6499634284048508,0.6162127400466381,0.5303005538483325,0.3954894682415388,0.5511219881574215,1.2357287787692188
AI052,AI,False,none,AI052_T9,9,S01,51,27,3.071080362736029,0.9555555555555556,3.153325847000815,3.153325847000815,0.378966877477358,0.5361126690829098,1.0,1.5,2.0,4.5,2.0,2.5,2.5,2.33,1.0,1.0,1.0,2.0,2.0,2.0,2,2,3,2,3,2,0.3080887108085771,-0.8243468011807029,-0.8243468011807029,0.378966877477358,0.5361126690829098,0.3080887108085771,-0.7228510911767793,-1.028857542010649
AI052,AI,False,none,AI052_T11,11,S01,45,25,3.0315905757832313,0.99375,4.646846282482147,4.90977671216516,0.5026975263539403,0.4326781373524763,2.0,1.0,2.0,5.0,1.5,1.5,2.0,1.67,2.0,2.0,1.0,1.0,2.0,2.0,2,1,2,1,2,2,0.4326781373524763,1.493520435481332,0.6691736343006291,0.5207477610036835,0.4326781373524763,0.4326781373524763,1.093192385429907,1.4454805641974868
AI052,AI,False,none,AI052_T13,13,S01,61,32,3.0701077990418275,0.9,3.4474055612569345,3.4474055612569345,0.4809736496075922,0.4840249184284082,1.5,1.0,2.0,4.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,2,2,2,2,2,0.305273101257145,-1.1994407212252125,-1.1994407212252125,0.4809736496075922,0.4840249184284082,0.305273101257145,-0.763892048667245,-1.4292727017286357
AI052,AI,False,none,AI052_T15,15,S01,44,24,2.8456384931342567,0.9066666666666668,3.467278128084929,3.467278128084929,0.3902256389651347,0.5142072972111333,1.0,2.0,1.5,4.5,3.0,2.5,3.0,2.83,1.0,1.0,2.0,2.0,2.0,1.0,3,3,3,2,3,3,0.3329493928665785,0.0198725668279946,-1.1795681543972178,0.3902256389651347,0.5142072972111333,0.3329493928665785,-0.36047620329238583,-0.12764796485165866
AI052,AI,False,none,AI052_T17,17,S01,44,21,2.846480386134867,1.0,3.234390953183174,3.234390953183174,0.3324974616376284,0.2807730600354433,1.0,1.0,2.0,4.0,2.5,3.0,3.0,2.83,1.0,1.0,1.0,1.0,2.0,2.0,3,2,3,3,3,3,0.2807730600354433,-0.2328871749017551,-1.412455329298973,0.3465366768436532,0.2807730600354433,0.2807730600354433,-1.1210101546855686,-0.3974706064529545
AI052,AI,False,none,AI052_T19,19,S01,28,16,2.685945324669788,0.9428571428571428,3.403672883834909,3.403672883834909,0.4699092781268823,0.3917655419436504,1.0,2.0,1.0,4.0,1.0,1.5,1.0,1.17,1.0,1.0,2.0,2.0,1.0,1.0,1,1,2,1,1,1,0.3612137351483001,0.169281930651735,-1.243173398647238,0.4745598634428951,0.3917655419436504,0.3612137351483001,0.051511200817007954,0.03184748703875521
AI052,AI,False,none,AI052_T21,21,S01,17,10,2.163955656882057,0.9,4.722193199396133,4.722193199396133,0.46032387395506,0.505721508102698,,,,,1.0,1.0,1.0,1.0,,,,,,,1,1,1,1,1,1,0.4189974232568931,1.3185203155612242,0.0753469169139862,0.46032387395506,0.505721508102698,0.4189974232568931,0.8937792227097873,1.258666816429563
AI055,AI,False,none,AI055_T1,1,S01,212,115,4.111616822870408,0.9745283018867924,3.21752501295231,4.505787918749063,,,3.0,2.5,1.5,7.0,3.0,3.0,3.5,3.17,3.0,3.0,2.0,3.0,2.0,1.0,3,3,3,3,4,3,,,,,,,,
AI055,AI,False,none,AI055_T3,3,S01,211,113,3.9963489691796417,0.9346153846153844,2.4935404039486273,2.825897611434693,0.1772516975534719,0.1403039798936036,3.0,2.5,2.0,7.5,3.5,3.0,3.5,3.33,3.0,3.0,2.0,3.0,2.0,2.0,3,4,3,3,3,4,0.1403039798936036,-0.7239846090036828,-0.7239846090036828,0.1772516975534719,0.1403039798936036,0.1403039798936036,-0.21601550061689787,-1.3889164539267047
AI055,AI,False,none,AI055_T5,5,S01,215,112,4.077036083434003,0.9543689320388352,2.6927563606811016,3.2851227490852275,0.1094746644510215,0.1179321447351522,3.0,3.0,1.5,7.5,3.5,3.0,4.0,3.5,3.0,3.0,3.0,3.0,2.0,1.0,3,4,3,3,4,4,0.1179321447351522,0.1992159567324742,-0.5247686522712085,0.1094746644510215,0.1179321447351522,0.1179321447351522,-0.7066882057290338,0.6417594574796716
AI055,AI,False,none,AI055_T7,7,S01,137,75,3.8935195299178784,0.9712121212121212,2.62144156671965,2.8705909164356336,0.1603400019755414,0.1464457807439134,3.0,2.5,2.0,7.5,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3,3,3,3,3,3,0.1464457807439134,-0.0713147939614518,-0.5960834462326603,0.1603400019755414,0.1464457807439134,0.1464457807439134,-0.08130978621585673,0.046698861637443696
AI055,AI,False,none,AI055_T9,9,S01,227,123,4.237784834866372,0.9596491228070176,2.4338676577790466,3.724892232815425,0.2183624761139455,0.1904375255128541,3.0,2.5,2.0,7.5,4.0,3.0,4.0,3.67,3.0,3.0,3.0,2.0,2.0,2.0,4,4,3,3,4,4,0.1330089658171346,-0.1875739089406032,-0.7836573551732635,0.2183624761139455,0.1904375255128541,0.1330089658171346,-0.3760141893869583,-0.20902518472006035
AI055,AI,False,none,AI055_T11,11,S01,113,60,3.5674413338686235,0.9352941176470588,3.1271208707440756,3.35393762225058,0.2180834732952312,0.2393183670604091,2.0,3.0,3.0,8.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3,3,3,3,3,3,0.1762765084754149,0.6932532129650291,-0.0904041422082344,0.255765396672756,0.2393183670604091,0.1762765084754149,0.5729558905965344,1.7284459184750427
AI055,AI,False,none,AI055_T13,13,S01,420,225,4.610699941990216,0.961574074074074,2.1837849131078717,2.5754660018112348,0.1021631706601744,0.2186764770457463,3.0,3.0,1.5,7.5,4.5,4.0,4.0,4.17,3.0,3.0,3.0,3.0,2.0,1.0,5,4,4,4,4,4,0.1113825336100885,-0.943335957636204,-1.0337400998444384,0.1071049562260428,0.2186764770457463,0.1113825336100885,-0.8503382632860467,-1.8714026181843897
AI055,AI,False,none,AI055_T15,15,S01,298,162,4.021108273195441,0.9339869281045752,2.2831961934806757,2.9838000794543937,0.1228322923403753,0.1461784466897407,3.0,3.0,2.0,8.0,4.0,3.0,4.0,3.67,3.0,3.0,3.0,3.0,2.0,2.0,4,4,3,3,4,4,0.0816652590469866,0.099411280372804,-0.9343288194716344,0.1228322923403753,0.1461784466897407,0.0816652590469866,-1.5021156161568436,0.42222866465819764
AI055,AI,False,none,AI055_T17,17,S01,280,152,4.3911781986942495,0.9832167832167834,2.5515675318981463,3.488753132025401,0.1403351730824907,0.1407791122871289,3.0,3.0,2.0,8.0,3.5,3.0,3.0,3.17,3.0,3.0,3.0,3.0,2.0,2.0,3,4,3,3,3,3,0.1217256285689927,0.2683713384174706,-0.6659574810541637,0.1403351730824907,0.1407791122871289,0.1217256285689927,-0.6234872094153046,0.7938739306980189
AI055,AI,False,none,AI055_T19,19,S01,150,81,4.007987430421141,0.9833333333333336,2.26836262122094,2.379752456110542,0.1183548059977873,0.2936643535336806,2.0,2.5,2.0,6.5,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3,3,3,3,3,3,0.2376205571689826,-0.2832049106772065,-0.9491623917313704,0.1183548059977873,0.2936643535336806,0.2376205571689826,1.9183909030493522,-0.4193755449966821
AI055,AI,False,none,AI055_T21,21,S01,150,81,3.805454428431085,0.9347222222222225,2.3388180577817064,2.47172933145027,0.3479439239189157,0.3582830629271059,2.0,2.0,2.0,6.0,3.0,3.0,3.5,3.17,2.0,2.0,2.0,2.0,2.0,2.0,3,3,3,3,3,4,0.206745820290025,0.0704554365607665,-0.8787069551706037,0.3479439239189157,0.3582830629271059,0.206745820290025,1.2412273821881428,0.35853726681263515
